appData.Currentclue,appData.Final score,appData.FirstAttemptAnswer,appData.NumberofAttempts,appData.SecondAttemptAnswer,appData.event_type,appData.language,appName,buddyIds,createdAt,language,sessionId,userId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 6,,-47.2,1,,clue_end,hi,AstRoamer_Element_Hunt_Activity,216321,2018-8-25 10:17:16,hi,ifdgufhwvlcrf75lyembzgaehcgxyb9h,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 5,,-26.8,2,-40.8,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:17:20,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 6,,-57.6,1,,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:17:57,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 7,,-154.4,2,-165.2,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:18:18,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 7,,85.6,2,-133.2,clue_end,hi,AstRoamer_Element_Hunt_Activity,216321,2018-8-25 10:18:24,hi,ifdgufhwvlcrf75lyembzgaehcgxyb9h,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 8,,73.6,1,,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:18:43,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,session_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:18:43,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 8,,71.2,1,,clue_end,hi,AstRoamer_Element_Hunt_Activity,216321,2018-8-25 10:18:50,hi,ifdgufhwvlcrf75lyembzgaehcgxyb9h,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,session_end,hi,AstRoamer_Element_Hunt_Activity,216321,2018-8-25 10:18:51,hi,ifdgufhwvlcrf75lyembzgaehcgxyb9h,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,game_start,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:19:7,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 1,,179.2,2,166.8,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:20:11,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 2,,35.6,2,101.2,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:20:32,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत  3,,73.2,1,,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:21:0,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 4,,-108.4,1,,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:21:20,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 5,,-70.8,1,,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:21:48,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 6,,-155.6,2,-95.6,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:22:17,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 7,,-131.6,1,,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:22:47,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
संकेत 8,,53.6,1,,clue_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:23:13,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,session_end,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 10:23:13,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,game_start,hi,AstRoamer_Element_Hunt_Activity,216345,2018-8-25 9:54:2,hi,ql3ngdrl1pis0ab9xnkubwlr8zr265f0,216324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
